,index,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed,county_average_poverty-rate,county_average_population,county_average_pct-white,county_average_pct-af-am,county_average_pct-hispanic,county_average_pct-am-ind,county_average_pct-asian,county_average_pct-nh-pi,county_average_pct-multiple,county_average_pct-other,county_average_median-household-income,county_average_median-gross-rent,county_average_eviction-filing-rate,county_average_eviction-filings,county_average_median-property-value,county_average_evictions_x,county_average_rent-burden,county_average_renter-occupied-households,county_average_pct-renter-occupied,county_average_evictions_y,county_average_eviction-rate,poverty-rate_above_1,poverty-rate_above_5,poverty-rate_above_10,poverty-rate_above_25,poverty-rate_above_50,poverty-rate_above_75,pct-white_above_1,pct-white_above_5,pct-white_above_10,pct-white_above_25,pct-white_above_50,pct-white_above_75,pct-af-am_above_1,pct-af-am_above_5,pct-af-am_above_10,pct-af-am_above_25,pct-af-am_above_50,pct-af-am_above_75,rent-burden_above_1,rent-burden_above_5,rent-burden_above_10,rent-burden_above_25,rent-burden_above_50,rent-burden_above_75,pct-renter-occupied_above_1,pct-renter-occupied_above_5,pct-renter-occupied_above_10,pct-renter-occupied_above_25,pct-renter-occupied_above_50,pct-renter-occupied_above_75,eviction-filing-rate_above_1,eviction-filing-rate_above_5,eviction-filing-rate_above_10,eviction-filing-rate_above_25,eviction-filing-rate_above_50,eviction-filing-rate_above_75,county_average_poverty-rate_above_1,county_average_poverty-rate_above_5,county_average_poverty-rate_above_10,county_average_poverty-rate_above_25,county_average_poverty-rate_above_50,county_average_poverty-rate_above_75,county_average_pct-white_above_1,county_average_pct-white_above_5,county_average_pct-white_above_10,county_average_pct-white_above_25,county_average_pct-white_above_50,county_average_pct-white_above_75,county_average_pct-af-am_above_1,county_average_pct-af-am_above_5,county_average_pct-af-am_above_10,county_average_pct-af-am_above_25,county_average_pct-af-am_above_50,county_average_pct-af-am_above_75,county_average_rent-burden_above_1,county_average_rent-burden_above_5,county_average_rent-burden_above_10,county_average_rent-burden_above_25,county_average_rent-burden_above_50,county_average_rent-burden_above_75,county_average_pct-renter-occupied_above_1,county_average_pct-renter-occupied_above_5,county_average_pct-renter-occupied_above_10,county_average_pct-renter-occupied_above_25,county_average_pct-renter-occupied_above_50,county_average_pct-renter-occupied_above_75,county_average_eviction-filing-rate_above_1,county_average_eviction-filing-rate_above_5,county_average_eviction-filing-rate_above_10,county_average_eviction-filing-rate_above_25,county_average_eviction-filing-rate_above_50,county_average_eviction-filing-rate_above_75,true_label,score,predicted_label
1176,20002,3990.0,1.59,245.0,29.27,800.0,72573.0,178100.0,28.7,69.14,18.27,6.92,0.38,2.48,0.12,2.35,0.33,35.0,16.0,6.52,14.26,0,0,0,3.1944444444444433,3423.925925925926,80.65407407407409,11.46037037037037,3.5481481481481474,0.4303703703703704,1.6092592592592592,0.09481481481481481,2.0181481481481485,0.18185185185185185,67503.70555555557,893.8525925925926,13.562962962962963,50.407407407407405,147681.65740740742,19.703703703703702,21.85925925925926,270.0,20.275555555555552,19.703703703703702,6.164814814814812,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0.0,0.25886524822695034,0
1398,23878,2381.64,18.6,392.0,33.75,346.01,28237.13,70291.82,24.9,81.17,6.02,11.07,0.31,0.69,0.01,0.73,0.0,32.0,19.0,4.85,8.17,0,0,0,18.595,3433.0599999999995,81.21000000000001,6.015,11.045,0.31,0.685,0.01,0.73,0.0,28235.965,345.945,5.155,23.0,70269.255,16.0,24.895,523.0,33.71,16.0,3.42,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0.0,0.25886524822695034,0
616,10482,1460.32,5.0,91.0,16.26,556.38,56365.95,133457.67,28.8,88.93,6.8,1.93,0.48,0.07,0.07,1.72,0.0,16.0,6.0,6.57,17.51,0,0,0,7.063749999999999,4347.5,86.11125000000001,9.86625,1.6225,0.3925,0.6125000000000002,0.05625,1.30875,0.0375,47091.86875,541.7975,11.95375,40.75,113907.20875,16.875,25.625,325.0,18.16125,16.875,5.141249999999999,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0.0,0.25886524822695034,0
1017,17299,5219.0,9.89,1477.0,56.65,860.0,47729.0,126300.0,26.8,53.58,20.49,17.66,0.26,4.92,0.09,2.74,0.27,306.0,82.0,5.55,20.72,0,0,0,3.9462650602409646,3386.670843373494,67.89060240963856,16.19891566265062,8.31987951807229,0.309277108433735,3.360481927710843,0.10963855421686748,2.3675903614457856,0.23746987951807233,70144.65228915663,891.4360240963854,10.267710843373496,57.93975903614458,162412.06698795184,19.80722891566265,22.176506024096376,362.3855421686747,22.610240963855432,19.80722891566265,4.049277108433735,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0.0,0.25886524822695034,0
1423,24303,3046.67,13.62,487.0,37.2,618.0,35347.0,79400.0,28.9,70.3,22.68,3.15,0.43,0.89,0.07,2.26,0.23,123.0,39.0,8.0,25.24,0,0,0,12.574411764705884,4306.970882352941,44.20676470588236,45.70941176470588,2.843823529411766,0.39500000000000013,1.676176470588235,0.0761764705882353,1.9741176470588233,0.17911764705882355,37463.36352941177,592.1858823529411,29.309117647058823,221.2941176470588,83393.95529411767,62.85294117647059,26.0764705882353,665.1176470588235,45.42058823529411,62.85294117647059,8.93764705882353,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1.0,0.25886524822695034,0
1059,18013,7015.0,6.2,1255.0,42.84,564.0,36201.0,96600.0,23.9,90.49,5.39,1.13,0.27,1.8,0.0,0.84,0.09,114.0,39.0,3.11,9.09,0,0,0,4.517777777777778,4765.247777777778,93.17444444444445,3.3611111111111107,1.0,0.10444444444444448,1.4705555555555556,0.015000000000000001,0.7911111111111111,0.08555555555555558,48780.85777777778,587.0283333333333,10.806666666666665,50.888888888888886,121107.83333333333,22.0,21.700000000000003,455.72222222222223,20.579999999999995,22.0,4.778333333333332,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0.0,0.25886524822695034,0
1057,17979,4454.76,2.44,115.0,5.96,754.0,52617.0,108800.0,17.6,84.29,11.81,1.08,0.16,0.88,0.02,1.46,0.31,12.0,5.0,4.36,10.47,0,0,0,4.517777777777778,4765.247777777778,93.17444444444445,3.3611111111111107,1.0,0.10444444444444448,1.4705555555555556,0.015000000000000001,0.7911111111111111,0.08555555555555558,48780.85777777778,587.0283333333333,10.806666666666665,50.888888888888886,121107.83333333333,22.0,21.700000000000003,455.72222222222223,20.579999999999995,22.0,4.778333333333332,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0.0,0.25886524822695034,0
1129,19203,2729.74,13.08,266.0,24.42,362.13,32174.79,72587.25,17.3,47.0,51.83,0.51,0.22,0.0,0.0,0.44,0.0,44.0,17.0,6.4,16.56,0,0,0,12.01,3496.4,51.61200000000001,46.852,0.6759999999999999,0.15799999999999997,0.22999999999999998,0.006,0.4,0.062,37710.622,553.7239999999999,7.395999999999999,27.8,63606.16599999999,14.4,22.616000000000003,329.0,37.02,14.4,3.654000000000001,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1.0,0.25886524822695034,0
1133,19271,2658.0,2.51,118.0,9.96,805.0,70139.0,159500.0,17.5,84.84,9.26,2.07,0.34,1.69,0.0,1.62,0.19,10.0,4.0,3.4,8.49,0,0,0,4.819666666666666,3015.529,81.4176666666667,12.209999999999999,2.8286666666666664,0.29766666666666663,1.3653333333333335,0.041333333333333354,1.6386666666666658,0.20299999999999999,57748.01899999999,792.4693333333331,9.531666666666666,23.733333333333334,129171.48133333333,10.833333333333334,24.891,227.3,17.337,10.833333333333334,4.629666666666667,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.25886524822695034,0
1426,24354,4185.89,4.14,349.0,18.52,599.72,57163.47,113453.66,23.13,84.24,11.51,1.8,0.34,0.79,0.0,1.15,0.17,54.0,30.0,8.6,15.49,0,0,0,12.574411764705884,4306.970882352941,44.20676470588236,45.70941176470588,2.843823529411766,0.39500000000000013,1.676176470588235,0.0761764705882353,1.9741176470588233,0.17911764705882355,37463.36352941177,592.1858823529411,29.309117647058823,221.2941176470588,83393.95529411767,62.85294117647059,26.0764705882353,665.1176470588235,45.42058823529411,62.85294117647059,8.93764705882353,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0.0,0.25886524822695034,0
1425,24337,3703.43,38.21,333.0,91.09,680.96,12896.31,60704.22,50.09,6.06,88.56,2.73,0.3,0.32,0.03,1.95,0.05,75.0,14.0,4.2,22.51,0,0,0,12.574411764705884,4306.970882352941,44.20676470588236,45.70941176470588,2.843823529411766,0.39500000000000013,1.676176470588235,0.0761764705882353,1.9741176470588233,0.17911764705882355,37463.36352941177,592.1858823529411,29.309117647058823,221.2941176470588,83393.95529411767,62.85294117647059,26.0764705882353,665.1176470588235,45.42058823529411,62.85294117647059,8.93764705882353,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0.0,0.25886524822695034,0
1048,17826,4340.6,8.19,259.0,16.03,459.0,37392.0,100800.0,18.8,86.97,10.99,0.64,0.07,0.41,0.0,0.92,0.0,39.0,25.0,9.66,15.06,0,0,0,12.163999999999998,3512.7,92.03200000000001,5.753,0.844,0.122,0.32,0.01,0.884,0.038000000000000006,34580.195999999996,397.304,7.935999999999998,38.4,82558.825,26.4,21.890000000000004,395.3,24.777,26.4,5.488000000000001,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.25886524822695034,0
582,9904,3769.0,5.05,263.0,14.31,410.0,50295.0,242000.0,18.5,94.76,3.63,0.9,0.08,0.19,0.02,0.35,0.07,22.0,12.0,4.56,8.37,0,0,0,9.167,4728.638000000001,89.425,8.266,1.178,0.15,0.308,0.020999999999999998,0.5730000000000001,0.082,39066.280000000006,399.8,6.0249999999999995,23.4,125769.90999999999,12.8,20.259999999999998,410.9,18.255,12.8,3.3419999999999996,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.25886524822695034,0
1018,17316,1108.0,4.8,277.0,8.7,834.0,89828.0,230400.0,21.0,82.63,7.91,5.05,0.22,2.35,0.04,1.52,0.27,41.0,11.0,3.97,14.78,0,0,0,3.9462650602409646,3386.670843373494,67.89060240963856,16.19891566265062,8.31987951807229,0.309277108433735,3.360481927710843,0.10963855421686748,2.3675903614457856,0.23746987951807233,70144.65228915663,891.4360240963854,10.267710843373496,57.93975903614458,162412.06698795184,19.80722891566265,22.176506024096376,362.3855421686747,22.610240963855432,19.80722891566265,4.049277108433735,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0.0,0.25886524822695034,0
583,9921,2150.0,5.05,165.0,14.31,410.0,50295.0,242000.0,18.5,94.76,3.63,0.9,0.08,0.19,0.02,0.35,0.07,14.0,10.0,6.07,8.5,0,0,0,9.167,4728.638000000001,89.425,8.266,1.178,0.15,0.308,0.020999999999999998,0.5730000000000001,0.082,39066.280000000006,399.8,6.0249999999999995,23.4,125769.90999999999,12.8,20.259999999999998,410.9,18.255,12.8,3.3419999999999996,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.25886524822695034,0
1137,19339,3473.73,5.25,664.0,31.55,812.0,57964.96,130400.04,28.8,78.59,12.11,4.11,0.18,2.73,0.04,1.91,0.32,94.0,55.0,8.28,14.15,0,0,0,4.819666666666666,3015.529,81.4176666666667,12.209999999999999,2.8286666666666664,0.29766666666666663,1.3653333333333335,0.041333333333333354,1.6386666666666658,0.20299999999999999,57748.01899999999,792.4693333333331,9.531666666666666,23.733333333333334,129171.48133333333,10.833333333333334,24.891,227.3,17.337,10.833333333333334,4.629666666666667,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.25886524822695034,0
1046,17792,5452.0,15.91,489.0,21.48,363.0,28481.0,60200.0,23.7,91.09,5.92,1.54,0.09,0.28,0.06,0.97,0.06,71.0,51.0,10.43,14.52,0,0,0,12.163999999999998,3512.7,92.03200000000001,5.753,0.844,0.122,0.32,0.01,0.884,0.038000000000000006,34580.195999999996,397.304,7.935999999999998,38.4,82558.825,26.4,21.890000000000004,395.3,24.777,26.4,5.488000000000001,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1.0,0.25886524822695034,0
1045,17775,4805.0,15.25,638.0,30.87,393.0,28542.0,65300.0,24.5,88.47,8.3,1.62,0.19,0.42,0.0,0.96,0.04,78.0,58.0,9.09,12.23,0,0,0,12.163999999999998,3512.7,92.03200000000001,5.753,0.844,0.122,0.32,0.01,0.884,0.038000000000000006,34580.195999999996,397.304,7.935999999999998,38.4,82558.825,26.4,21.890000000000004,395.3,24.777,26.4,5.488000000000001,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.25886524822695034,0
1044,17758,3871.91,15.99,274.0,32.73,357.04,35836.96,85788.25,21.9,93.79,3.47,1.19,0.11,0.47,0.0,0.88,0.09,27.0,19.0,6.94,9.86,0,0,0,12.163999999999998,3512.7,92.03200000000001,5.753,0.844,0.122,0.32,0.01,0.884,0.038000000000000006,34580.195999999996,397.304,7.935999999999998,38.4,82558.825,26.4,21.890000000000004,395.3,24.777,26.4,5.488000000000001,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.25886524822695034,0
1043,17741,4003.93,16.0,867.0,32.75,357.0,35838.0,85800.0,21.9,93.79,3.47,1.19,0.11,0.47,0.0,0.88,0.09,76.0,49.0,5.65,8.77,0,0,0,12.163999999999998,3512.7,92.03200000000001,5.753,0.844,0.122,0.32,0.01,0.884,0.038000000000000006,34580.195999999996,397.304,7.935999999999998,38.4,82558.825,26.4,21.890000000000004,395.3,24.777,26.4,5.488000000000001,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.25886524822695034,0
585,9955,4852.0,5.44,253.0,10.86,468.0,47931.0,129100.0,21.0,94.56,3.92,0.76,0.06,0.21,0.0,0.41,0.08,28.0,17.0,6.73,11.08,0,0,0,9.167,4728.638000000001,89.425,8.266,1.178,0.15,0.308,0.020999999999999998,0.5730000000000001,0.082,39066.280000000006,399.8,6.0249999999999995,23.4,125769.90999999999,12.8,20.259999999999998,410.9,18.255,12.8,3.3419999999999996,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.25886524822695034,0
1125,19135,3421.0,18.37,656.0,43.03,293.0,22929.0,53300.0,23.3,93.89,2.72,1.52,0.29,0.0,0.0,1.55,0.03,60.0,28.0,4.27,9.14,0,0,0,13.124444444444446,3675.6666666666665,96.29222222222222,1.9400000000000002,0.8511111111111112,0.15,0.17666666666666664,0.0,0.5500000000000002,0.03888888888888889,30402.937777777777,362.1122222222223,5.017777777777779,21.22222222222222,67955.52555555555,13.0,19.233333333333334,402.22222222222223,25.80333333333333,13.0,3.1422222222222222,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0.0,0.25886524822695034,0
1064,18098,6443.0,1.92,147.0,5.58,940.0,69861.0,156000.0,18.9,93.85,0.74,1.51,0.09,2.92,0.0,0.81,0.08,13.0,11.0,7.47,8.83,0,0,0,4.517777777777778,4765.247777777778,93.17444444444445,3.3611111111111107,1.0,0.10444444444444448,1.4705555555555556,0.015000000000000001,0.7911111111111111,0.08555555555555558,48780.85777777778,587.0283333333333,10.806666666666665,50.888888888888886,121107.83333333333,22.0,21.700000000000003,455.72222222222223,20.579999999999995,22.0,4.778333333333332,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0.0,0.25886524822695034,0
1065,18115,5516.0,4.24,1059.0,41.41,598.0,45837.0,118200.0,20.0,90.66,3.41,1.31,0.13,3.19,0.02,1.23,0.05,136.0,45.0,4.25,12.84,0,0,0,4.517777777777778,4765.247777777778,93.17444444444445,3.3611111111111107,1.0,0.10444444444444448,1.4705555555555556,0.015000000000000001,0.7911111111111111,0.08555555555555558,48780.85777777778,587.0283333333333,10.806666666666665,50.888888888888886,121107.83333333333,22.0,21.700000000000003,455.72222222222223,20.579999999999995,22.0,4.778333333333332,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0.0,0.25886524822695034,0
1068,18166,5512.06,5.22,638.0,27.24,642.0,50186.09,166799.59,23.1,92.02,3.23,1.38,0.25,2.21,0.04,0.78,0.09,151.0,58.0,9.09,23.67,0,0,0,4.517777777777778,4765.247777777778,93.17444444444445,3.3611111111111107,1.0,0.10444444444444448,1.4705555555555556,0.015000000000000001,0.7911111111111111,0.08555555555555558,48780.85777777778,587.0283333333333,10.806666666666665,50.888888888888886,121107.83333333333,22.0,21.700000000000003,455.72222222222223,20.579999999999995,22.0,4.778333333333332,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0.0,0.25886524822695034,0
1431,24439,5743.0,4.48,373.0,17.09,746.0,60275.0,104300.0,24.7,83.16,12.17,1.83,0.24,1.24,0.14,1.18,0.03,89.0,25.0,6.71,23.89,0,0,0,12.574411764705884,4306.970882352941,44.20676470588236,45.70941176470588,2.843823529411766,0.39500000000000013,1.676176470588235,0.0761764705882353,1.9741176470588233,0.17911764705882355,37463.36352941177,592.1858823529411,29.309117647058823,221.2941176470588,83393.95529411767,62.85294117647059,26.0764705882353,665.1176470588235,45.42058823529411,62.85294117647059,8.93764705882353,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0.0,0.25886524822695034,0
1096,18642,4542.0,5.85,407.0,19.91,471.0,39899.0,95600.0,19.7,94.8,2.31,2.18,0.07,0.15,0.04,0.44,0.0,81.0,37.0,9.08,19.88,0,0,0,8.190000000000001,3566.4973684210527,94.20684210526315,1.161578947368421,3.609473684210527,0.12526315789473685,0.2752631578947369,0.005263157894736842,0.5547368421052632,0.06210526315789475,41494.13631578948,493.4857894736842,7.441052631578948,24.36842105263158,108341.59947368421,11.68421052631579,20.28263157894737,328.8421052631579,21.26789473684211,11.68421052631579,3.7347368421052636,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.25886524822695034,0
1110,18880,6215.0,7.18,1129.0,36.74,464.0,36783.0,93600.0,22.0,94.18,2.99,1.24,0.1,0.51,0.02,0.93,0.03,90.0,38.0,3.37,7.97,0,0,0,7.856666666666666,3897.222222222222,94.94333333333333,0.8344444444444444,2.99,0.13444444444444445,0.33222222222222225,0.006666666666666667,0.728888888888889,0.02888888888888889,40293.0,481.22222222222223,5.242222222222222,33.333333333333336,100955.55555555556,17.0,20.42222222222222,472.0,23.580000000000002,17.0,2.925555555555556,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.25886524822695034,0
1115,18965,7348.0,10.16,1081.0,33.78,458.0,36751.0,110700.0,20.8,91.34,1.69,5.76,0.11,0.23,0.01,0.79,0.07,103.0,55.0,5.09,9.52,0,0,0,7.856666666666666,3897.222222222222,94.94333333333333,0.8344444444444444,2.99,0.13444444444444445,0.33222222222222225,0.006666666666666667,0.728888888888889,0.02888888888888889,40293.0,481.22222222222223,5.242222222222222,33.333333333333336,100955.55555555556,17.0,20.42222222222222,472.0,23.580000000000002,17.0,2.925555555555556,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.25886524822695034,0
572,9734,2317.0,7.28,359.0,29.66,704.04,49552.48,130118.13,23.72,84.22,11.19,2.33,0.22,0.47,0.05,1.41,0.1,44.0,18.0,5.01,12.24,0,0,0,4.858823529411764,3244.266470588235,87.53235294117648,8.47,1.877058823529412,0.2364705882352942,0.548235294117647,0.034705882352941184,1.1876470588235295,0.11117647058823532,64719.68294117646,722.6205882352941,6.164705882352941,25.41176470588235,161990.58470588236,8.882352941176471,23.74117647058823,294.8235294117647,21.728235294117646,8.882352941176471,2.442941176470588,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.25886524822695034,0
1080,18370,4423.74,7.12,272.0,14.28,489.99,45044.14,128485.38,20.89,92.51,4.46,1.31,0.07,0.47,0.0,1.06,0.11,25.0,6.0,2.21,9.21,0,0,0,8.190000000000001,3566.4973684210527,94.20684210526315,1.161578947368421,3.609473684210527,0.12526315789473685,0.2752631578947369,0.005263157894736842,0.5547368421052632,0.06210526315789475,41494.13631578948,493.4857894736842,7.441052631578948,24.36842105263158,108341.59947368421,11.68421052631579,20.28263157894737,328.8421052631579,21.26789473684211,11.68421052631579,3.7347368421052636,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.25886524822695034,0
