,GEOID,true_label
1247,51059470400,0.0
1248,51195930800,0.0
1249,51107611018,0.0
1250,51061930303,0.0
1251,51107611015,0.0
1252,51107611300,0.0
1253,51015070600,0.0
1254,51101950300,0.0
1255,51027010200,0.0
1256,51770001800,0.0
1257,51087200107,0.0
1258,51087200125,0.0
1259,51001090200,0.0
1260,51059422000,0.0
1261,51019030101,0.0
1262,51035080601,0.0
1263,51197050302,0.0
1264,51085321001,0.0
1265,51143010300,0.0
1266,51059492400,0.0
1267,51143011400,0.0
1268,51059460702,0.0
1269,51139030100,0.0
1270,51059490502,0.0
1271,51059430400,0.0
1272,51153901602,0.0
1273,51059421101,0.0
1274,51165010300,0.0
1275,51107611102,0.0
1276,51003010601,0.0
1277,51059481600,0.0
1278,51790000600,0.0
1279,51059461201,0.0
1280,51067020600,0.0
1281,51191011000,0.0
1282,51059452101,0.0
1283,51770001200,0.0
1284,51059452302,0.0
1285,51107611209,0.0
1286,51067020101,0.0
1287,51143010400,0.0
1288,51087200305,0.0
1289,51083930400,0.0
1290,51191010200,0.0
1291,51059491502,0.0
1292,51143010802,0.0
1293,51165010600,0.0
1294,51107611005,0.0
1295,51041100927,0.0
1296,51059490501,0.0
1297,51197050401,0.0
1298,51003010202,0.0
1299,51155210300,0.0
1300,51153901409,0.0
1301,51107611017,0.0
1302,51059416000,0.0
1303,51139030200,0.0
1304,51003010402,0.0
1305,51167030500,0.0
1306,51161030600,0.0
1307,51069050500,0.0
1308,51149850200,0.0
1309,51059431500,0.0
1310,51195931700,0.0
1311,51195931000,0.0
1312,51121021200,0.0
1313,51071930200,0.0
1314,51015070800,0.0
1315,51059480801,0.0
1316,51141030301,0.0
1317,51019030104,0.0
1318,51059421600,0.0
1319,51640070102,0.0
1320,51059432300,0.0
1321,51019030402,0.0
1322,51059422401,0.0
1323,51067020300,0.0
1324,51059452400,0.0
1325,51089010200,0.0
1326,51087200303,0.0
1327,51147930300,0.0
1328,51760050100,0.0
1329,51085320900,0.0
1330,51085320100,0.0
1331,51195931300,0.0
1332,51830370200,0.0
1333,51107611006,0.0
1334,51015071000,0.0
1335,51031020700,0.0
1336,51059471402,0.0
1337,51079030102,0.0
1338,51167030402,0.0
1339,51199050203,0.0
1340,51710004900,0.0
1341,51025930300,0.0
1342,51155210100,0.0
1343,51107610703,0.0
1344,51161031202,0.0
1345,51065020102,0.0
1346,51051040400,0.0
1347,51107611501,0.0
1348,51107611802,0.0
1349,51031020101,0.0
1350,51165011200,0.0
1351,51111930100,0.0
1352,51059482602,0.0
1353,51069050600,0.0
1354,51019030201,0.0
1355,51173030301,0.0
1356,51159040100,0.0
1357,51117930400,0.0
1358,51760040900,0.0
1359,51033030500,0.0
1360,51027010300,0.0
1361,51059432100,0.0
1362,51031020500,0.0
1363,51775010200,0.0
1364,51173030100,0.0
1365,51015070500,0.0
1366,51047930300,0.0
1367,51820003400,0.0
1368,51107610300,0.0
1369,51143010500,0.0
1370,51790000300,0.0
1371,51195931600,0.0
1372,51001090400,0.0
1373,51059491103,0.0
1374,51127700300,0.0
1375,51077060101,0.0
1376,51157950200,0.0
1377,51015071200,0.0
1378,51775010300,0.0
1379,51059461902,0.0
1380,51107611022,0.0
1381,51051040200,0.0
1382,51037930100,0.0
1383,51087200124,0.0
1384,51059432201,0.0
1385,51067020200,0.0
1386,51550020906,0.0
1387,51775010501,0.0
1388,51630000400,0.0
1389,51185020500,0.0
1390,51139030500,0.0
1391,51059461202,0.0
1392,51059490103,0.0
1393,51107611804,0.0
1394,51580060200,0.0
1395,51710000901,0.0
1396,51067020400,0.0
1397,51083930201,0.0
1398,51005070100,0.0
1399,51059420502,0.0
1400,51073100301,0.0
1401,51023040302,0.0
1402,51185020900,0.0
1403,51171040600,0.0
1404,51077060102,0.0
1405,51191010601,0.0
1406,51063920102,0.0
1407,51059420501,0.0
1408,51059430901,0.0
1409,51059452102,0.0
1410,51007930100,0.0
1411,51147930201,0.0
1412,51077060202,0.0
1413,51107611502,0.0
1414,51087200106,0.0
1415,51035080100,0.0
1416,51191010402,0.0
1417,51087200127,0.0
1418,51059450300,0.0
1419,51760041000,0.0
1420,51107611023,0.0
1421,51059491303,0.0
1422,51083930500,0.0
1423,51165011400,0.0
1424,51520020100,0.0
1425,51059421103,0.0
1426,51111930200,0.0
1427,51059450200,0.0
1428,51015070700,0.0
1429,51131930100,0.0
1430,51109950300,0.0
1431,51107611206,0.0
1432,51580060100,0.0
1433,51185020600,0.0
1434,51161030300,0.0
1435,51059451900,0.0
1436,51035080300,0.0
1437,51059480901,0.0
1438,51131930300,0.0
1439,51107611202,0.0
1440,51171040800,0.0
1441,51191010100,0.0
1442,51087200406,0.0
1443,51520020400,0.0
1444,51059451602,0.0
1445,51137110200,0.0
1446,51760041100,0.0
1447,51191010700,0.0
1448,51019030103,0.0
1449,51185020400,0.0
1450,51107611700,0.0
1451,51059480300,0.0
1452,51167030100,0.0
1453,51077060201,0.0
1454,51167030300,0.0
1455,51003010700,0.0
1456,51047930201,0.0
1457,51059480903,0.0
1458,51059470600,0.0
1459,51107610400,0.0
1460,51195931200,0.0
1461,51059480203,0.0
1462,51069050803,0.0
1463,51059482601,0.0
1464,51049930100,0.0
1465,51067020900,0.0
1466,51059482100,0.0
1467,51197050402,0.0
1468,51107611025,0.0
1469,51059482303,0.0
1470,51059460701,0.0
1471,51173030702,0.0
1472,51177020309,0.0
1473,51061930403,0.0
1474,51035080602,0.0
1475,51027010600,0.0
1476,51169030200,0.0
1477,51173030200,0.0
1478,51059452000,0.0
1479,51027010700,0.0
1480,51770003000,0.0
1481,51139030300,0.0
1482,51045050100,0.0
1483,51059471401,0.0
1484,51007930200,0.0
1485,51015070900,0.0
1486,51163930200,0.0
1487,51059480802,0.0
1488,51167030600,0.0
1489,51107610604,0.0
1490,51069051000,0.0
1491,51760040600,0.0
1492,51027010400,0.0
1493,51003011302,0.0
1494,51087200116,0.0
1495,51003011400,0.0
1496,51173030600,0.0
1497,51770001900,0.0
1498,51169030600,0.0
1499,51059452802,0.0
1500,51540000900,0.0
1501,51059430802,0.0
1502,51059421900,0.0
1503,51830370100,0.0
1504,51107610504,0.0
1505,51197050301,0.0
1506,51059440800,0.0
1507,51059480902,0.0
1508,51059422301,0.0
1509,51003011000,0.0
1510,51121021300,0.0
1511,51113930200,0.0
1512,51059421500,0.0
1513,51840000302,0.0
1514,51003010902,0.0
1515,51063920200,0.0
1516,51067020700,0.0
1517,51169030300,0.0
1518,51107610900,0.0
1519,51035080400,0.0
1520,51770002900,0.0
1521,51035080500,0.0
1522,51051040100,0.0
1523,51169030400,0.0
1524,51195931500,0.0
1525,51059452301,0.0
1526,51710001400,0.0
1527,51125950100,0.0
1528,51059481202,0.0
1529,51191010900,0.0
1530,51141030302,0.0
1531,51125950200,0.0
1532,51185021000,0.0
1533,51059491801,0.0
1534,51191010501,0.0
1535,51079030200,0.0
1536,51059482301,0.0
1537,51169030100,0.0
1538,51059491401,0.0
1539,51760040500,0.0
1540,51169030500,0.0
1541,51810043003,0.0
1542,51027010100,0.0
1543,51125950300,0.0
1544,51107610702,0.0
1545,51059450702,0.0
1546,51195931400,0.0
1547,51139030400,0.0
1548,51710004002,0.0
1549,51540000800,0.0
1550,51137110103,0.0
1551,51059481103,0.0
1552,51059481702,0.0
1553,51640070101,0.0
1554,51011040100,0.0
1555,51191010300,0.0
1556,51003010401,0.0
1557,51173030302,0.0
1558,51137110102,0.0
1559,51173030701,0.0
1560,51059491601,0.0
1561,51003011201,0.0
1562,51059470500,0.0
1563,51161031101,0.0
1564,51107610603,0.0
1565,51105950400,0.0
1566,51630000100,0.0
1567,51197050100,0.0
1568,51790000400,0.0
1569,51059491701,0.0
1570,51047930502,0.0
1571,51135000300,0.0
1572,51017920100,0.0
1573,51810041802,0.0
1574,51059461100,0.0
1575,51059420600,0.0
1576,51165010800,0.0
1577,51051040300,0.0
1578,51195930900,0.0
1579,51071930400,0.0
1580,51059421102,0.0
1581,51059470900,0.0
1582,51165011800,0.0
1583,51105950100,0.0
1584,51107611101,0.0
1585,51105950200,0.0
1586,51003010100,0.0
1587,51113930100,0.0
1588,51087200126,0.0
1589,51185020300,0.0
1590,51059452600,0.0
1591,51059440202,0.0
1592,51107610800,0.0
1593,51540000501,0.0
1594,51105950600,0.0
1595,51059420202,0.0
1596,51121021400,0.0
1597,51107610601,0.0
1598,51059482302,0.0
1599,51059440201,0.0
1600,51059490101,0.0
1601,51760030500,0.0
1602,51071930300,0.0
1603,51153900407,0.0
1604,51059491302,0.0
1605,51141030100,0.0
1606,51031020401,0.0
1607,51540000302,0.0
1608,51059422302,0.0
1609,51107611002,0.0
1610,51059491202,0.0
1611,51185021100,0.0
1612,51165011500,0.0
1613,51163930300,0.0
1614,51830370300,0.0
1615,51059482002,0.0
1616,51059461500,0.0
1617,51059460502,0.0
1618,51163930100,0.0
1619,51059481101,0.0
1620,51059422402,0.0
1621,51185020200,0.0
1622,51067020500,0.0
1623,51840000202,0.0
1624,51063920101,0.0
1625,51035080200,0.0
1626,51059461901,0.0
1627,51059491501,0.0
1628,51059481400,0.0
1629,51003011301,0.0
1630,51059481000,0.0
1631,51191010502,0.0
1632,51083930600,0.0
1633,51167030200,0.0
1634,51059451601,0.0
1635,51059480505,0.0
1636,51061930100,0.0
1637,51003010901,0.0
1638,51540000401,0.0
1639,51059452200,0.0
1640,51059471100,0.0
1641,51059491201,0.0
1642,51105950300,0.0
1643,51059481104,0.0
1644,51087200112,0.0
1645,51107611020,0.0
1646,51121020900,0.0
1647,51153901403,0.0
1648,51141030200,0.0
1649,51171040500,0.0
1650,51061930302,0.0
1651,51137110300,0.0
1652,51067020800,0.0
1653,51059460400,0.0
1654,51540000201,0.0
1655,51153901408,0.0
1656,51059471303,0.0
1657,51003010800,0.0
1658,51167030401,0.0
1659,51059451400,0.0
1660,51043010100,0.0
1661,51059415200,0.0
1662,51087200121,0.0
1663,51087200104,0.0
1664,51059452700,0.0
1665,51121021100,0.0
1666,51059415500,0.0
1667,51135000100,0.0
1668,51153900300,0.0
1669,51087200128,0.0
1670,51003011303,0.0
1671,51171040100,0.0
1672,51059481900,0.0
1673,51003011100,0.0
1674,51059450100,0.0
1675,51003010300,0.0
1676,51105950500,0.0
1677,51810045604,0.0
1678,51059451502,0.0
1679,51121021500,0.0
1680,51121021000,0.0
1681,51153901100,0.0
1682,51087200120,0.0
1683,51059440100,0.0
1684,51059450602,0.0
1685,51197050200,0.0
1686,51161030204,0.0
1687,51540000402,0.0
1688,51147930100,0.0
1689,51087200119,0.0
1690,51059491803,0.0
1691,51540000502,0.0
1692,51059422101,0.0
1693,51059451501,0.0
1694,51059421002,0.0
1695,51750010200,0.0
1696,51720960100,0.0
1697,51059481102,0.0
1698,51107610505,0.0
1699,51059421800,0.0
1700,51059461700,0.0
1701,51540001000,0.0
1702,51540000700,0.0
1703,51087200129,0.0
1704,51059471201,0.0
1705,51059461802,0.0
1706,51059482202,0.0
1707,51760040400,0.0
1708,51059452801,0.0
1709,51003010500,0.0
1710,51059420400,0.0
1711,51059461601,0.0
1712,51059482203,0.0
1713,51199050204,0.0
1714,51059461602,0.0
1715,51059416200,0.0
1716,51161030801,0.0
1717,51059471301,0.0
1718,51121020800,0.0
1719,51750010102,0.0
1720,51059491704,0.0
1721,51059471202,0.0
1722,51630000200,0.0
1723,51530930600,0.0
1724,51121020500,0.0
1725,51059480202,0.0
1726,51678930500,0.0
1727,51750010101,0.0
1728,51540000600,0.0
1729,51540000202,0.0
1730,51059421400,0.0
1731,51121020600,0.0
1732,51059431600,0.0
1733,51121020300,0.0
1734,51059491703,0.0
1735,51059482501,0.0
1736,51121020700,0.0
1737,51059491702,0.0
1738,51121020201,0.0
1739,51121020400,0.0
